timestamp,simple-path,time
2021-09-04 17:30:43.569,/master/welcome,506
2021-09-04 17:30:44.0,/master/welcome,370
2021-09-04 17:30:44.714,/master/sign-in,591
2021-09-04 17:30:46.01,/master/welcome,617
2021-09-04 17:30:52.113,/master/welcome,360
2021-09-04 17:30:52.827,/master/welcome,588
2021-09-04 17:30:53.357,/master/welcome,352
2021-09-04 17:30:53.716,/master/welcome,312
2021-09-04 17:30:54.43,/master/sign-in,590
2021-09-04 17:30:55.714,/master/welcome,596
2021-09-04 17:30:56.456,/authenticated/task/show,628
2021-09-04 17:30:57.175,/master/welcome,302
2021-09-04 17:30:57.534,/master/welcome,331
2021-09-04 17:30:58.275,/master/sign-in,613
2021-09-04 17:30:59.621,/master/welcome,609
2021-09-04 17:31:00.16,/authenticated/task/show,470
