timestamp,simple-path,time
2021-09-05 11:02:32.082,/master/welcome,499
2021-09-05 11:02:32.55,/master/welcome,416
2021-09-05 11:02:33.278,/master/sign-in,615
2021-09-05 11:02:34.618,/master/welcome,609
2021-09-05 11:02:39.129,/master/welcome,481
2021-09-05 11:02:39.95,/master/welcome,613
2021-09-05 11:02:40.564,/master/welcome,412
2021-09-05 11:02:41.006,/master/welcome,383
2021-09-05 11:02:41.873,/master/sign-in,689
2021-09-05 11:02:43.456,/master/welcome,614
2021-09-05 11:02:44.282,/manager/workplan/create,597
2021-09-05 11:02:47.282,/master/welcome,1186
2021-09-05 11:02:48.161,/manager/workplan/list-mine,696
2021-09-05 11:02:49.045,/manager/workplan/show,598
2021-09-05 11:02:49.997,/master/welcome,306
2021-09-05 11:02:50.421,/master/welcome,384
2021-09-05 11:02:51.129,/master/sign-in,584
2021-09-05 11:02:52.464,/master/welcome,612
2021-09-05 11:02:53.315,/manager/workplan/create,623
2021-09-05 11:02:54.462,/manager/workplan/create,610
2021-09-05 11:02:54.892,/master/welcome,317
2021-09-05 11:02:55.329,/master/welcome,402
2021-09-05 11:02:56.064,/master/sign-in,602
2021-09-05 11:02:57.322,/master/welcome,595
2021-09-05 11:02:58.168,/manager/workplan/create,610
2021-09-05 11:02:59.478,/manager/workplan/create,608
2021-09-05 11:02:59.912,/master/welcome,302
2021-09-05 11:03:00.328,/master/welcome,392
2021-09-05 11:03:01.078,/master/sign-in,630
2021-09-05 11:03:02.382,/master/welcome,595
2021-09-05 11:03:03.225,/manager/workplan/create,596
2021-09-05 11:03:04.486,/manager/workplan/create,611
2021-09-05 11:03:04.945,/master/welcome,392
2021-09-05 11:03:05.336,/master/welcome,370
2021-09-05 11:03:06.074,/master/sign-in,607
2021-09-05 11:03:07.41,/master/welcome,599
2021-09-05 11:03:08.257,/manager/workplan/create,595
2021-09-05 11:03:10.46,/manager/workplan/create,615
2021-09-05 11:03:10.916,/master/welcome,384
2021-09-05 11:03:11.347,/master/welcome,408
2021-09-05 11:03:12.087,/master/sign-in,605
2021-09-05 11:03:13.375,/master/welcome,596
2021-09-05 11:03:14.208,/manager/workplan/create,601
2021-09-05 11:03:16.659,/manager/workplan/create,606
