timestamp,simple-path,time
2021-09-05 11:28:07.097,/master/welcome,573
2021-09-05 11:28:07.638,/master/welcome,484
2021-09-05 11:28:08.467,/master/sign-in,637
2021-09-05 11:28:09.922,/master/welcome,615
2021-09-05 11:28:15.116,/master/welcome,651
2021-09-05 11:28:15.862,/master/welcome,610
2021-09-05 11:28:16.868,/master/welcome,722
2021-09-05 11:28:17.747,/master/welcome,740
2021-09-05 11:28:18.536,/master/sign-in,619
2021-09-05 11:28:19.974,/master/welcome,618
2021-09-05 11:28:21.424,/manager/workplan/list-mine,1152
2021-09-05 11:28:22.385,/manager/workplan/show,681
2021-09-05 11:28:26.202,/manager/workplan/update,651
2021-09-05 11:28:27.659,/manager/workplan/list-mine,1232
2021-09-05 11:28:28.512,/manager/workplan/show,606
