timestamp,simple-path,time
2021-09-05 10:54:13.994,/master/welcome,535
2021-09-05 10:54:14.456,/master/welcome,404
2021-09-05 10:54:15.226,/master/sign-in,635
2021-09-05 10:54:16.587,/master/welcome,592
2021-09-05 10:54:21.604,/master/welcome,483
2021-09-05 10:54:22.37,/master/welcome,631
2021-09-05 10:54:23.037,/master/welcome,463
2021-09-05 10:54:23.602,/master/welcome,479
2021-09-05 10:54:24.432,/master/sign-in,666
2021-09-05 10:54:25.789,/master/welcome,603
2021-09-05 10:54:26.648,/manager/workplan/create,601
2021-09-05 10:54:29.736,/master/welcome,1215
2021-09-05 10:54:30.658,/manager/workplan/list-mine,710
2021-09-05 10:54:31.513,/manager/workplan/show,594
2021-09-05 10:54:32.419,/master/welcome,305
2021-09-05 10:54:32.83,/master/welcome,378
2021-09-05 10:54:33.566,/master/sign-in,595
2021-09-05 10:54:34.897,/master/welcome,603
2021-09-05 10:54:35.746,/manager/workplan/create,612
2021-09-05 10:54:36.528,/master/welcome,300
2021-09-05 10:54:36.946,/master/welcome,387
2021-09-05 10:54:37.663,/master/sign-in,600
2021-09-05 10:54:38.941,/master/welcome,593
2021-09-05 10:54:39.798,/manager/workplan/create,612
2021-09-05 10:54:40.775,/master/welcome,399
2021-09-05 10:54:41.203,/master/welcome,394
2021-09-05 10:54:41.903,/master/sign-in,587
2021-09-05 10:54:43.195,/master/welcome,610
2021-09-05 10:54:44.019,/manager/workplan/create,604
2021-09-05 10:54:45.005,/master/welcome,364
2021-09-05 10:54:45.388,/master/welcome,351
2021-09-05 10:54:46.093,/master/sign-in,597
2021-09-05 10:54:47.387,/master/welcome,604
2021-09-05 10:54:48.214,/manager/workplan/create,609
2021-09-05 10:54:50.343,/manager/workplan/create,610
2021-09-05 10:54:50.753,/master/welcome,338
2021-09-05 10:54:51.172,/master/welcome,400
2021-09-05 10:54:51.904,/master/sign-in,612
2021-09-05 10:54:53.26,/master/welcome,597
2021-09-05 10:54:54.076,/manager/workplan/create,592
2021-09-05 10:54:56.414,/manager/workplan/create,610
