timestamp,simple-path,time
2021-09-05 12:14:13.075,/master/welcome,447
2021-09-05 12:14:13.567,/master/welcome,427
2021-09-05 12:14:14.317,/master/sign-in,593
2021-09-05 12:14:15.67,/master/welcome,607
2021-09-05 12:14:19.461,/master/welcome,387
2021-09-05 12:14:20.25,/master/welcome,632
2021-09-05 12:14:21.01,/master/welcome,623
2021-09-05 12:14:21.489,/master/welcome,438
2021-09-05 12:14:22.247,/master/sign-in,619
2021-09-05 12:14:23.757,/master/welcome,611
2021-09-05 12:14:24.443,/manager/workplan/show,581
2021-09-05 12:14:25.713,/master/welcome,620
2021-09-05 12:14:26.216,/manager/workplan/show,454
2021-09-05 12:14:26.763,/master/welcome,441
2021-09-05 12:14:27.192,/master/welcome,392
2021-09-05 12:14:27.946,/master/welcome,627
2021-09-05 12:14:28.354,/master/welcome,342
2021-09-05 12:14:29.146,/master/sign-in,607
2021-09-05 12:14:30.546,/master/welcome,616
2021-09-05 12:14:35.165,/master/welcome,620
2021-09-05 12:14:35.938,/master/welcome,613
2021-09-05 12:14:36.448,/master/welcome,375
2021-09-05 12:14:36.92,/master/welcome,433
2021-09-05 12:14:37.771,/master/sign-in,684
2021-09-05 12:14:39.441,/master/welcome,600
2021-09-05 12:14:39.907,/manager/workplan/delete,401
