timestamp,simple-path,time
2021-09-05 12:36:08.27,/master/welcome,545
2021-09-05 12:36:08.777,/master/welcome,443
2021-09-05 12:36:09.634,/master/sign-in,625
2021-09-05 12:36:10.97,/master/welcome,608
2021-09-05 12:36:16.974,/master/welcome,399
2021-09-05 12:36:17.669,/master/welcome,595
2021-09-05 12:36:18.479,/master/welcome,627
2021-09-05 12:36:18.997,/master/welcome,440
2021-09-05 12:36:19.76,/master/sign-in,604
2021-09-05 12:36:21.08,/master/welcome,595
2021-09-05 12:36:22.358,/manager/workplan/show,1151
2021-09-05 12:36:23.47,/master/welcome,433
2021-09-05 12:36:24.044,/master/welcome,527
2021-09-05 12:36:24.798,/master/sign-in,614
2021-09-05 12:36:26.215,/master/welcome,604
2021-09-05 12:36:26.84,/manager/workplan/show,510
