timestamp,simple-path,time
2021-09-04 18:26:31.207,/master/welcome,539
2021-09-04 18:26:31.598,/master/welcome,332
2021-09-04 18:26:32.329,/master/sign-in,592
2021-09-04 18:26:33.665,/master/welcome,593
2021-09-04 18:26:38.041,/master/welcome,466
2021-09-04 18:26:38.848,/master/welcome,675
2021-09-04 18:26:39.496,/master/welcome,434
2021-09-04 18:26:39.919,/master/welcome,361
2021-09-04 18:26:40.744,/master/sign-in,692
2021-09-04 18:26:42.355,/master/welcome,611
2021-09-04 18:26:43.351,/manager/task/list-mine,725
2021-09-04 18:26:44.199,/manager/task/show,597
2021-09-04 18:26:46.759,/manager/task/list-mine,643
2021-09-04 18:26:47.4,/master/welcome,335
2021-09-04 18:26:47.803,/master/welcome,368
2021-09-04 18:26:48.505,/master/sign-in,597
2021-09-04 18:26:49.835,/master/welcome,616
2021-09-04 18:26:50.745,/manager/task/list-mine,662
2021-09-04 18:26:51.589,/manager/task/show,608
2021-09-04 18:26:54.268,/manager/task/list-mine,605
2021-09-04 18:26:57.971,/manager/task/show,596
2021-09-04 18:26:58.673,/master/welcome,317
2021-09-04 18:26:59.39,/master/welcome,592
2021-09-04 18:26:59.853,/master/welcome,385
2021-09-04 18:27:00.273,/master/welcome,388
2021-09-04 18:27:00.991,/master/sign-in,603
2021-09-04 18:27:02.263,/master/welcome,600
2021-09-04 18:27:03.256,/manager/task/list-mine,743
2021-09-04 18:27:04.113,/manager/task/show,610
2021-09-04 18:27:06.639,/manager/task/list-mine,603
2021-09-04 18:27:07.313,/master/welcome,395
2021-09-04 18:27:07.793,/master/welcome,453
2021-09-04 18:27:08.525,/master/sign-in,601
2021-09-04 18:27:09.853,/master/welcome,594
2021-09-04 18:27:10.847,/manager/task/list-mine,746
2021-09-04 18:27:11.7,/manager/task/show,593
2021-09-04 18:27:13.378,/manager/task/update,613
2021-09-04 18:27:43.809,/master/welcome,350
2021-09-04 18:27:44.156,/master/welcome,315
2021-09-04 18:27:44.859,/master/sign-in,594
2021-09-04 18:27:46.131,/master/welcome,608
2021-09-04 18:27:46.982,/manager/task/list-mine,638
2021-09-04 18:27:47.808,/manager/task/show,592
2021-09-04 18:27:49.122,/manager/task/update,613
2021-09-04 18:27:49.635,/master/welcome,392
2021-09-04 18:27:49.973,/master/welcome,314
2021-09-04 18:27:50.704,/master/sign-in,620
2021-09-04 18:27:51.995,/master/welcome,599
2021-09-04 18:27:52.859,/manager/task/list-mine,652
2021-09-04 18:27:53.685,/manager/task/show,590
2021-09-04 18:27:55.138,/manager/task/update,612
2021-09-04 18:27:55.621,/master/welcome,347
2021-09-04 18:27:55.975,/master/welcome,333
2021-09-04 18:27:56.693,/master/sign-in,608
2021-09-04 18:27:57.971,/master/welcome,612
2021-09-04 18:27:58.859,/manager/task/list-mine,670
2021-09-04 18:27:59.719,/manager/task/show,609
2021-09-04 18:28:01.506,/manager/task/update,608
2021-09-04 18:28:01.917,/master/welcome,314
2021-09-04 18:28:02.277,/master/welcome,333
2021-09-04 18:28:03.03,/master/sign-in,605
2021-09-04 18:28:04.364,/master/welcome,612
2021-09-04 18:28:05.809,/manager/task/list-mine,1181
2021-09-04 18:28:06.67,/manager/task/show,626
2021-09-04 18:28:08.153,/manager/task/update,608
2021-09-04 18:28:08.685,/master/welcome,460
2021-09-04 18:28:09.179,/master/welcome,466
2021-09-04 18:28:09.987,/master/sign-in,629
2021-09-04 18:28:11.586,/master/welcome,606
2021-09-04 18:28:13.053,/manager/task/list-mine,1213
2021-09-04 18:28:14.468,/manager/task/show,1177
2021-09-04 18:28:16.23,/manager/task/update,635
2021-09-04 18:28:16.871,/master/welcome,581
2021-09-04 18:28:18.259,/master/sign-in,1333
2021-09-04 18:28:19.644,/master/sign-in,1230
2021-09-04 18:28:21.949,/master/sign-in,1543
2021-09-04 18:28:22.838,/master/welcome,789
2021-09-04 18:28:23.691,/master/welcome,805
2021-09-04 18:28:25.662,/master/sign-in,1836
2021-09-04 18:28:27.118,/master/welcome,663
2021-09-04 18:28:28.62,/manager/task/list-mine,1269
2021-09-04 18:28:29.518,/manager/task/show,661
2021-09-04 18:28:32.377,/manager/task/update,1219
