timestamp,simple-path,time
2021-09-04 17:32:12.359,/master/welcome,410
2021-09-04 17:32:12.79,/master/welcome,360
2021-09-04 17:32:13.512,/master/sign-in,586
2021-09-04 17:32:14.792,/master/welcome,605
2021-09-04 17:32:18.406,/master/welcome,317
2021-09-04 17:32:19.111,/master/welcome,600
2021-09-04 17:32:19.909,/master/welcome,552
2021-09-04 17:32:20.301,/master/welcome,334
2021-09-04 17:32:21.017,/master/sign-in,592
2021-09-04 17:32:22.288,/master/welcome,590
2021-09-04 17:32:22.918,/authenticated/task/show,546
2021-09-04 17:32:23.664,/master/welcome,299
2021-09-04 17:32:23.975,/master/welcome,279
2021-09-04 17:32:24.681,/master/sign-in,599
2021-09-04 17:32:25.983,/master/welcome,610
2021-09-04 17:32:26.809,/authenticated/task/show,733
