timestamp,simple-path,time
2021-09-05 17:37:27.316,/master/welcome,540
2021-09-05 17:37:27.731,/master/welcome,354
2021-09-05 17:37:28.455,/master/sign-in,589
2021-09-05 17:37:29.739,/master/welcome,603
2021-09-05 17:37:34.069,/master/welcome,454
2021-09-05 17:37:34.816,/master/welcome,618
2021-09-05 17:37:35.374,/master/welcome,372
2021-09-05 17:37:35.719,/master/welcome,286
2021-09-05 17:37:36.438,/master/sign-in,592
2021-09-05 17:37:37.73,/master/welcome,610
2021-09-05 17:37:39.19,/manager/task/list-mine,1244
2021-09-05 17:37:39.766,/master/welcome,280
2021-09-05 17:37:40.079,/master/welcome,282
2021-09-05 17:37:40.797,/master/sign-in,593
2021-09-05 17:37:42.073,/master/welcome,609
2021-09-05 17:37:42.918,/manager/task/list-mine,623
2021-09-05 17:37:45.194,/master/welcome,290
2021-09-05 17:37:45.551,/master/welcome,330
2021-09-05 17:37:46.251,/master/sign-in,591
2021-09-05 17:37:47.512,/master/welcome,591
2021-09-05 17:37:48.334,/manager/task/list-mine,604
2021-09-05 17:37:50.83,/master/welcome,427
2021-09-05 17:37:51.246,/master/welcome,371
2021-09-05 17:37:52.106,/master/sign-in,697
2021-09-05 17:37:53.432,/master/welcome,605
2021-09-05 17:37:54.269,/manager/task/list-mine,620
2021-09-05 17:37:54.832,/master/welcome,420
2021-09-05 17:37:55.162,/master/welcome,312
2021-09-05 17:37:55.86,/master/sign-in,590
2021-09-05 17:37:57.131,/master/welcome,604
2021-09-05 17:37:58.594,/manager/task/list-mine,1189
2021-09-05 17:37:59.289,/master/welcome,492
2021-09-05 17:37:59.677,/master/welcome,360
2021-09-05 17:38:00.381,/master/sign-in,590
2021-09-05 17:38:01.688,/master/welcome,608
2021-09-05 17:38:02.513,/manager/task/list-mine,607
2021-09-05 17:38:03.027,/master/welcome,390
2021-09-05 17:38:03.765,/manager/task/list,698
