timestamp,simple-path,time
2021-09-04 18:36:42.041,/master/welcome,444
2021-09-04 18:36:42.479,/master/welcome,397
2021-09-04 18:36:43.241,/master/sign-in,603
2021-09-04 18:36:44.537,/master/welcome,613
2021-09-04 18:36:48.204,/master/welcome,355
2021-09-04 18:36:48.936,/master/welcome,601
2021-09-04 18:36:49.637,/master/welcome,467
2021-09-04 18:36:50.052,/master/welcome,365
2021-09-04 18:36:50.796,/master/sign-in,606
2021-09-04 18:36:52.347,/master/welcome,610
2021-09-04 18:36:53.253,/manager/task/list-mine,681
2021-09-04 18:36:54.137,/manager/task/show,594
2021-09-04 18:36:56.214,/manager/task/list-mine,610
2021-09-04 18:36:59.0,/manager/task/show,592
2021-09-04 18:36:59.704,/master/welcome,306
2021-09-04 18:37:00.44,/master/welcome,612
2021-09-04 18:37:00.842,/master/welcome,312
2021-09-04 18:37:01.2,/master/welcome,331
2021-09-04 18:37:01.899,/master/sign-in,593
2021-09-04 18:37:03.267,/master/welcome,591
2021-09-04 18:37:04.116,/manager/task/list-mine,617
2021-09-04 18:37:04.931,/manager/task/show,588
2021-09-04 18:37:07.166,/manager/task/list-mine,612
2021-09-04 18:37:10.829,/manager/task/show,603
2021-09-04 18:37:11.513,/master/welcome,304
2021-09-04 18:37:12.232,/master/welcome,604
2021-09-04 18:37:12.647,/master/welcome,340
2021-09-04 18:37:13.034,/master/welcome,352
2021-09-04 18:37:13.761,/master/sign-in,607
2021-09-04 18:37:15.088,/master/welcome,622
2021-09-04 18:37:15.966,/manager/task/list-mine,626
2021-09-04 18:37:16.832,/manager/task/show,594
2021-09-04 18:37:19.31,/manager/task/list-mine,606
2021-09-04 18:37:22.048,/manager/task/show,594
2021-09-04 18:37:22.73,/master/welcome,302
2021-09-04 18:37:23.492,/master/welcome,628
2021-09-04 18:37:23.866,/master/welcome,304
2021-09-04 18:37:24.286,/master/welcome,396
2021-09-04 18:37:25.006,/master/sign-in,589
2021-09-04 18:37:26.302,/master/welcome,598
2021-09-04 18:37:27.176,/manager/task/list-mine,657
2021-09-04 18:37:28.01,/manager/task/show,592
2021-09-04 18:37:30.627,/manager/task/list-mine,612
2021-09-04 18:37:33.339,/manager/task/show,594
2021-09-04 18:37:34.004,/master/welcome,291
2021-09-04 18:37:34.716,/master/welcome,587
2021-09-04 18:37:35.114,/master/welcome,314
2021-09-04 18:37:35.474,/master/welcome,330
2021-09-04 18:37:36.176,/master/sign-in,592
2021-09-04 18:37:37.466,/master/welcome,609
2021-09-04 18:37:38.323,/manager/task/list-mine,630
2021-09-04 18:37:39.272,/manager/task/show,689
2021-09-04 18:37:40.571,/manager/task/update,592
2021-09-04 18:37:40.994,/master/welcome,299
2021-09-04 18:37:41.365,/master/welcome,346
2021-09-04 18:37:42.073,/master/sign-in,607
2021-09-04 18:37:43.354,/master/welcome,593
2021-09-04 18:37:44.208,/manager/task/list-mine,616
2021-09-04 18:37:45.025,/manager/task/show,598
2021-09-04 18:37:46.644,/manager/task/update,643
2021-09-04 18:37:47.117,/master/welcome,319
2021-09-04 18:37:47.535,/master/welcome,396
2021-09-04 18:37:48.264,/master/sign-in,625
2021-09-04 18:37:49.553,/master/welcome,590
2021-09-04 18:37:50.422,/manager/task/list-mine,651
2021-09-04 18:37:51.246,/manager/task/show,596
2021-09-04 18:37:52.989,/manager/task/update,597
2021-09-04 18:37:53.398,/master/welcome,315
2021-09-04 18:37:53.858,/master/welcome,436
2021-09-04 18:37:54.575,/master/sign-in,594
2021-09-04 18:37:55.903,/master/welcome,595
2021-09-04 18:37:56.807,/manager/task/list-mine,626
2021-09-04 18:37:57.634,/manager/task/show,595
2021-09-04 18:37:59.119,/manager/task/update,613
2021-09-04 18:37:59.618,/master/welcome,435
2021-09-04 18:38:00.056,/master/welcome,390
2021-09-04 18:38:01.41,/master/sign-in,1220
2021-09-04 18:38:02.702,/master/welcome,596
2021-09-04 18:38:03.554,/manager/task/list-mine,631
2021-09-04 18:38:04.417,/manager/task/show,605
2021-09-04 18:38:05.921,/manager/task/update,611
2021-09-04 18:38:06.313,/master/welcome,329
2021-09-04 18:38:06.686,/master/welcome,330
2021-09-04 18:38:07.382,/master/sign-in,592
2021-09-04 18:38:08.725,/master/welcome,616
2021-09-04 18:38:09.616,/manager/task/list-mine,643
2021-09-04 18:38:10.436,/manager/task/show,589
2021-09-04 18:38:11.997,/manager/task/update,607
2021-09-04 18:38:12.4,/master/welcome,336
2021-09-04 18:38:12.826,/master/welcome,382
2021-09-04 18:38:13.586,/master/sign-in,618
2021-09-04 18:38:14.89,/master/welcome,598
2021-09-04 18:38:15.751,/manager/task/list-mine,648
2021-09-04 18:38:16.576,/manager/task/show,590
2021-09-04 18:38:18.354,/manager/task/update,608
